user,time_stamp,adgroup_id,pid,nonclk,clk
471689,1494134756,25962,430548_1007,1,0
257810,1494001829,25962,430548_1007,1,0
842961,1494620324,25962,430548_1007,0,1
147690,1494144289,25962,430548_1007,1,0
185971,1494077176,25962,430548_1007,1,0
154753,1494573672,25962,430548_1007,1,0
842961,1494177428,25962,430548_1007,1,0
147690,1494370207,25962,430548_1007,1,0
525373,1494141747,25962,430548_1007,1,0
575914,1494562697,25962,430539_1007,1,0
942096,1494676325,25962,430548_1007,0,1
138996,1494421344,25962,430548_1007,1,0
1141034,1494019936,25962,430539_1007,1,0
1060574,1494518104,25962,430539_1007,1,0
659958,1494155714,25962,430548_1007,1,0
236218,1494058710,25962,430539_1007,1,0
64027,1494585910,25962,430548_1007,1,0
280239,1494672698,25962,430548_1007,1,0
574479,1494671318,25962,430548_1007,1,0
175342,1494078880,25962,430548_1007,1,0
436911,1494088468,25962,430548_1007,1,0
672008,1494337353,25962,430548_1007,1,0
832530,1494316210,25962,430548_1007,1,0
384657,1494387460,25962,430548_1007,1,0
805360,1494043627,25962,430548_1007,1,0
605525,1494472448,25962,430548_1007,1,0
322036,1494339380,25962,430548_1007,1,0
296511,1494590315,25962,430548_1007,1,0
849037,1494658437,25962,430539_1007,1,0
849037,1494465824,25962,430539_1007,1,0
534838,1494522863,25962,430548_1007,1,0
133064,1494632270,25962,430548_1007,1,0
193728,1494513070,25962,430548_1007,1,0
557726,1494518881,25962,430548_1007,1,0
346618,1494059215,25962,430548_1007,1,0
557726,1494143446,25962,430548_1007,1,0
886586,1494127227,25962,430539_1007,1,0
881212,1494516952,25962,430539_1007,1,0
311099,1494429654,25962,430548_1007,1,0
180829,1494388851,25962,430539_1007,1,0
180829,1494599512,25962,430539_1007,1,0
219191,1494140421,25962,430539_1007,1,0
490297,1494084923,25962,430548_1007,1,0
1054589,1494126164,25962,430548_1007,0,1
805360,1494426899,25962,430548_1007,1,0
168793,1494428889,25962,430548_1007,1,0
522348,1494223991,25962,430539_1007,1,0
411249,1494128761,25962,430539_1007,1,0
168793,1494679430,25962,430548_1007,1,0
866105,1494466597,25962,430548_1007,1,0
410754,1494006421,25962,430548_1007,1,0
909347,1494306846,25962,430548_1007,1,0
485074,1494067341,25962,430548_1007,1,0
909347,1494518928,25962,430548_1007,1,0
805360,1494429246,25962,430548_1007,1,0
4300,1494427802,25962,430548_1007,1,0
662845,1494340604,25962,430548_1007,1,0
505256,1494038006,25962,430548_1007,1,0
130321,1494323718,25962,430539_1007,1,0
557726,1494326178,25962,430548_1007,1,0
485074,1494327178,25962,430548_1007,1,0
849037,1494241956,25962,430539_1007,1,0
957677,1494402482,25962,430548_1007,1,0
937068,1494648547,25962,430539_1007,1,0
796366,1494352486,25962,430539_1007,1,0
957677,1494156544,25962,430548_1007,1,0
523682,1494404347,25962,430548_1007,1,0
655150,1494506263,25962,430548_1007,1,0
328021,1494002240,25962,430548_1007,1,0
427428,1494428127,25962,430548_1007,1,0
150082,1494556316,25962,430539_1007,1,0
328021,1494233074,25962,430548_1007,1,0
410316,1494559798,25962,430548_1007,1,0
328021,1494518715,25962,430548_1007,1,0
937972,1494608665,25962,430548_1007,1,0
427428,1494687249,25962,430548_1007,1,0
1007526,1494500758,25962,430548_1007,1,0
419829,1494649428,25962,430548_1007,1,0
599642,1494218650,25967,430548_1007,1,0
950048,1494500925,25967,430548_1007,1,0
125885,1494066564,25967,430539_1007,1,0
23330,1494464469,25967,430548_1007,1,0
599319,1494586237,25968,430539_1007,1,0
587630,1494564054,25968,430548_1007,1,0
470820,1494605082,25973,430539_1007,1,0
113650,1494686366,25973,430539_1007,1,0
877633,1494682922,25973,430539_1007,1,0
734413,1494089412,25976,430548_1007,1,0
336086,1494674854,25976,430548_1007,1,0
506934,1494063527,25980,430548_1007,1,0
805098,1494383869,25985,430548_1007,1,0
829608,1494473241,25985,430548_1007,1,0
1113894,1494611473,25985,430539_1007,1,0
1103914,1494318600,25985,430548_1007,1,0
410614,1494427504,25985,430548_1007,1,0
777488,1494304250,25985,430539_1007,1,0
902503,1494430691,25985,430548_1007,1,0
683485,1494407904,25985,430539_1007,1,0
938122,1494465656,25985,430548_1007,1,0
831047,1494629749,25985,430548_1007,1,0
629117,1494296273,25985,430548_1007,1,0
565738,1494256256,25985,430548_1007,1,0
523975,1494038445,25985,430539_1007,1,0
938122,1494651952,25985,430548_1007,1,0
256909,1494050595,25985,430548_1007,1,0
1117728,1494508493,25985,430548_1007,1,0
938122,1494046907,25985,430548_1007,1,0
630279,1494233578,25985,430539_1007,1,0
938122,1494285214,25985,430548_1007,1,0
628872,1494070641,25985,430539_1007,1,0
268384,1494403598,25985,430548_1007,1,0
249665,1494271801,25987,430548_1007,1,0
602921,1494209104,26001,430548_1007,1,0
165724,1494565350,26001,430548_1007,1,0
682769,1494583161,26005,430548_1007,1,0
590795,1494395977,26005,430548_1007,1,0
435375,1494558739,26005,430548_1007,1,0
278496,1494593392,26006,430548_1007,1,0
278496,1494504896,26006,430548_1007,1,0
278496,1494504715,26007,430548_1007,1,0
278496,1494593340,26007,430548_1007,1,0
278496,1494572449,26008,430548_1007,1,0
278496,1494504607,26008,430548_1007,1,0
278496,1494678726,26008,430548_1007,1,0
284251,1494140611,26010,430548_1007,1,0
53475,1494129577,26010,430539_1007,1,0
571391,1494215178,26010,430539_1007,1,0
988625,1494138844,26010,430548_1007,1,0
257299,1494137040,26010,430548_1007,1,0
1017081,1494088211,26010,430539_1007,1,0
636206,1494000503,26010,430548_1007,1,0
296656,1494486996,26011,430548_1007,1,0
706078,1494146070,26011,430539_1007,1,0
1125631,1494077525,26014,430548_1007,1,0
155400,1494491126,26015,430539_1007,1,0
682940,1494597866,26015,430539_1007,1,0
1013382,1494564005,26015,430539_1007,1,0
197360,1494149019,26015,430539_1007,1,0
218025,1494251392,26015,430548_1007,1,0
204766,1494673938,26015,430539_1007,1,0
755176,1494553697,26015,430548_1007,1,0
885543,1494333541,26015,430548_1007,1,0
1121357,1494557898,26015,430539_1007,1,0
482694,1494514804,26015,430548_1007,1,0
214964,1494388181,26015,430548_1007,1,0
568488,1494497097,26015,430548_1007,1,0
197256,1494484464,26015,430539_1007,1,0
427296,1494589858,26015,430539_1007,1,0
709275,1494515569,26015,430539_1007,1,0
521203,1494516766,26015,430548_1007,1,0
215903,1494580055,26015,430539_1007,1,0
71670,1494488846,26015,430548_1007,1,0
894242,1494517213,26015,430548_1007,1,0
1058518,1494565003,26015,430548_1007,1,0
566981,1494554688,26015,430539_1007,1,0
59216,1494510772,26015,430539_1007,1,0
214964,1494583257,26015,430548_1007,1,0
521203,1494410666,26015,430548_1007,1,0
612064,1494470281,26015,430539_1007,1,0
180333,1494471778,26015,430548_1007,1,0
508514,1494082209,26015,430539_1007,1,0
1090147,1494652073,26015,430539_1007,1,0
1136335,1494231711,26015,430539_1007,1,0
414767,1494564033,26015,430548_1007,1,0
559074,1494517022,26015,430548_1007,1,0
892409,1494644379,26015,430539_1007,1,0
916778,1494510752,26015,430548_1007,1,0
1097610,1494490883,26015,430548_1007,1,0
865536,1494473020,26015,430548_1007,1,0
546573,1494325673,26015,430539_1007,1,0
633095,1494216426,26015,430539_1007,1,0
852064,1494641434,26015,430539_1007,1,0
798226,1494505810,26015,430548_1007,1,0
1134686,1494577174,26015,430539_1007,1,0
495784,1494577911,26015,430548_1007,1,0
1096368,1494543954,26015,430548_1007,1,0
844488,1494662283,26015,430539_1007,1,0
97018,1494313001,26015,430539_1007,1,0
540339,1494566024,26015,430539_1007,1,0
198520,1494561598,26015,430539_1007,1,0
146506,1494477433,26015,430548_1007,1,0
1593,1494660944,26015,430548_1007,1,0
868054,1494512967,26015,430539_1007,1,0
534557,1494681996,26015,430539_1007,1,0
843795,1494644630,26015,430539_1007,1,0
487885,1494504848,26015,430548_1007,1,0
1010240,1494481802,26015,430548_1007,1,0
1116656,1494472004,26015,430539_1007,1,0
909524,1494546674,26015,430539_1007,1,0
1068590,1494589289,26015,430548_1007,1,0
198520,1494422434,26015,430539_1007,1,0
423365,1494553930,26015,430539_1007,1,0
1116656,1494505620,26015,430539_1007,1,0
904485,1494680622,26015,430548_1007,1,0
360466,1494567551,26015,430539_1007,1,0
645573,1494594182,26015,430539_1007,1,0
645573,1494001487,26015,430539_1007,1,0
372439,1494523714,26015,430539_1007,1,0
879564,1494569755,26015,430548_1007,1,0
919655,1494656787,26015,430539_1007,1,0
739687,1494558503,26015,430539_1007,1,0
904485,1494431350,26015,430548_1007,1,0
477530,1494468538,26015,430539_1007,1,0
439455,1494511495,26015,430548_1007,1,0
404632,1494489216,26015,430539_1007,1,0
443659,1494469684,26015,430548_1007,1,0
443659,1494658983,26015,430548_1007,1,0
854304,1494069517,26015,430539_1007,1,0
201274,1494475964,26015,430548_1007,1,0
298855,1494412380,26015,430548_1007,1,0
662290,1494640842,26015,430539_1007,1,0
96549,1494170857,26015,430548_1007,1,0
121353,1494478218,26015,430539_1007,1,0
837425,1494048720,26015,430539_1007,1,0
458756,1494483443,26015,430548_1007,1,0
632125,1494143534,26015,430539_1007,1,0
762130,1494596998,26015,430548_1007,1,0
1110049,1494516075,26015,430539_1007,1,0
1060144,1494589003,26015,430539_1007,1,0
100169,1494556852,26015,430539_1007,1,0
908520,1494477762,26015,430548_1007,1,0
896799,1494506725,26015,430539_1007,1,0
142807,1494655407,26015,430548_1007,1,0
1136115,1494138754,26015,430539_1007,1,0
60307,1494597979,26015,430539_1007,1,0
514477,1494641582,26015,430539_1007,1,0
792910,1494041810,26015,430548_1007,1,0
247266,1494229749,26015,430548_1007,1,0
1078376,1494485574,26015,430539_1007,1,0
794300,1494337306,26015,430539_1007,1,0
514477,1494558262,26015,430539_1007,1,0
680946,1494664550,26019,430548_1007,1,0
1098696,1494281206,26019,430548_1007,0,1
591676,1494510469,26019,430548_1007,1,0
458746,1494463602,26019,430548_1007,1,0
734237,1494402470,26019,430539_1007,1,0
1014684,1494255137,26019,430548_1007,1,0
1135973,1494454646,26019,430548_1007,1,0
913469,1494517738,26019,430548_1007,1,0
832165,1494171286,26019,430548_1007,1,0
682906,1494581026,26019,430548_1007,1,0
1119972,1494222910,26019,430548_1007,1,0
799922,1494115373,26020,430548_1007,1,0
798569,1494213422,26021,430548_1007,1,0
694021,1494306052,26021,430548_1007,0,1
770798,1494205874,26021,430548_1007,1,0
971617,1494138798,26021,430548_1007,1,0
156782,1494473636,26021,430548_1007,1,0
544442,1494145355,26021,430539_1007,1,0
813298,1494502740,26021,430548_1007,1,0
248231,1494489816,26021,430548_1007,1,0
157193,1494501776,26024,430548_1007,1,0
157193,1494330597,26024,430548_1007,1,0
157193,1494235562,26024,430548_1007,1,0
157193,1494136896,26024,430548_1007,1,0
157193,1494686527,26024,430548_1007,1,0
157193,1494399458,26024,430548_1007,1,0
157193,1494201957,26024,430548_1007,1,0
1070875,1494513346,26024,430548_1007,1,0
584802,1494477958,26024,430548_1007,1,0
520655,1494626047,26024,430548_1007,1,0
556624,1494603607,26024,430548_1007,1,0
869704,1494392145,26024,430539_1007,1,0
797562,1494506626,26024,430548_1007,1,0
520655,1494425910,26024,430548_1007,1,0
529733,1494682080,26024,430548_1007,1,0
922908,1494082361,26025,430548_1007,1,0
738155,1494037736,26025,430548_1007,1,0
826170,1494376051,26025,430548_1007,1,0
1110995,1494110549,26025,430548_1007,1,0
957594,1494309346,26025,430548_1007,0,1
147927,1494123173,26025,430548_1007,1,0
1049505,1494023753,26025,430539_1007,1,0
769022,1494345184,26025,430548_1007,1,0
1049412,1494247295,26025,430548_1007,1,0
957594,1494670174,26025,430548_1007,1,0
652994,1494079852,26025,430548_1007,1,0
923557,1494373698,26025,430548_1007,1,0
996935,1494091267,26025,430548_1007,1,0
1069721,1494258315,26026,430539_1007,1,0
1069721,1494508769,26026,430539_1007,1,0
78245,1494325777,26026,430548_1007,1,0
773277,1494305762,26026,430539_1007,1,0
1069721,1494683013,26026,430539_1007,1,0
59938,1494375423,26026,430548_1007,1,0
1038079,1494239377,26026,430539_1007,1,0
1000095,1494510955,26026,430539_1007,1,0
765649,1494225002,26026,430548_1007,1,0
1116266,1494517267,26026,430539_1007,1,0
135791,1494223692,26026,430548_1007,1,0
266397,1494163718,26026,430539_1007,1,0
901674,1494588409,26026,430548_1007,1,0
761286,1494219210,26026,430539_1007,1,0
382627,1494560020,26026,430539_1007,1,0
436599,1494652366,26026,430548_1007,1,0
736793,1494553035,26026,430539_1007,1,0
918653,1494426392,26026,430548_1007,1,0
918653,1494655871,26026,430548_1007,1,0
736793,1494380384,26026,430539_1007,0,1
753796,1494672043,26027,430548_1007,1,0
1003511,1494640593,26027,430548_1007,1,0
53791,1494584976,26027,430548_1007,1,0
1039207,1494150672,26027,430548_1007,1,0
416028,1494571764,26027,430548_1007,1,0
390843,1494485370,26027,430539_1007,1,0
504685,1494547302,26027,430548_1007,1,0
466932,1494330828,26029,430548_1007,1,0
401184,1494378446,26029,430548_1007,1,0
1036202,1494469924,26029,430548_1007,1,0
945784,1494343352,26029,430539_1007,1,0
708791,1494498222,26029,430539_1007,1,0
708791,1494319352,26029,430539_1007,1,0
151842,1494054013,26029,430548_1007,1,0
1135839,1494662888,26029,430539_1007,0,1
466932,1494138205,26029,430548_1007,1,0
72388,1494400867,26029,430548_1007,1,0
876593,1494387374,26029,430548_1007,1,0
982743,1494583128,26029,430548_1007,1,0
534605,1494054842,26029,430539_1007,1,0
315155,1494396881,26029,430548_1007,1,0
125885,1494064424,26030,430539_1007,0,1
642585,1494576835,26033,430539_1007,0,1
700558,1494241088,26033,430539_1007,1,0
865763,1494395008,26033,430539_1007,1,0
642585,1494395575,26033,430539_1007,1,0
339038,1494453471,26033,430548_1007,1,0
695790,1494080499,26033,430539_1007,1,0
1076746,1494172984,26033,430539_1007,1,0
859961,1494441782,26033,430548_1007,1,0
28117,1494248101,26033,430548_1007,1,0
177906,1494550602,26033,430539_1007,1,0
180170,1494424168,26033,430539_1007,1,0
842344,1494647802,26033,430539_1007,1,0
1060792,1494412384,26033,430548_1007,1,0
968145,1494461425,26033,430548_1007,1,0
146854,1494357968,26033,430539_1007,1,0
1006215,1494631474,26033,430548_1007,1,0
254267,1494342554,26033,430539_1007,1,0
1111526,1494603919,26033,430539_1007,1,0
348870,1494540695,26039,430548_1007,1,0
1003011,1494302824,26039,430548_1007,1,0
1003011,1494555319,26039,430548_1007,1,0
647704,1494490109,26039,430548_1007,1,0
406530,1494554479,26039,430548_1007,1,0
1022083,1494125839,26039,430548_1007,1,0
449498,1494052515,26039,430548_1007,1,0
1022083,1494135993,26039,430548_1007,1,0
1022083,1494370366,26039,430548_1007,1,0
1022083,1494630175,26039,430548_1007,1,0
267620,1494555848,26039,430539_1007,1,0
704135,1494228989,26039,430539_1007,1,0
688952,1494073261,26039,430539_1007,1,0
431979,1494486660,26039,430548_1007,1,0
895944,1494595446,26039,430539_1007,1,0
351375,1494396703,26039,430548_1007,1,0
1099321,1494382828,26039,430539_1007,1,0
51185,1494655303,26039,430548_1007,1,0
51185,1494124019,26039,430548_1007,1,0
111392,1494415261,26039,430548_1007,0,1
528813,1494046333,26039,430548_1007,1,0
877591,1494689734,26039,430548_1007,1,0
751939,1494583190,26039,430548_1007,1,0
966469,1494476641,26039,430539_1007,1,0
41905,1494146983,26039,430548_1007,1,0
41905,1494319489,26039,430548_1007,1,0
119555,1494454456,26039,430548_1007,1,0
435072,1494406486,26039,430548_1007,1,0
638248,1494283073,26039,430548_1007,1,0
231994,1494555179,26039,430548_1007,1,0
311421,1494576059,26039,430539_1007,1,0
41905,1494165113,26039,430548_1007,1,0
435072,1494224247,26039,430548_1007,1,0
1118797,1494193209,26042,430539_1007,1,0
286773,1494051328,26044,430548_1007,1,0
675085,1494682156,26049,430548_1007,1,0
730314,1494590966,26049,430548_1007,1,0
899340,1494051944,26049,430548_1007,1,0
25763,1494165347,26049,430548_1007,1,0
57373,1494174349,26049,430539_1007,1,0
608473,1494302002,26052,430548_1007,1,0
42000,1494214591,26052,430548_1007,1,0
871385,1494261566,26052,430548_1007,1,0
753825,1494377284,26052,430539_1007,1,0
1002815,1494521401,26052,430548_1007,1,0
562354,1494037862,26066,430539_1007,1,0
148695,1494207258,26066,430539_1007,1,0
510687,1494320129,26066,430539_1007,1,0
104867,1494297798,26068,430539_1007,1,0
823547,1494658610,26068,430548_1007,1,0
840058,1494681688,26068,430548_1007,1,0
573302,1494066334,26068,430548_1007,1,0
268944,1494654390,26068,430548_1007,1,0
214718,1494577102,26068,430548_1007,1,0
1124979,1494112905,26068,430548_1007,1,0
913431,1494648325,26068,430539_1007,1,0
924118,1494294256,26068,430548_1007,1,0
157901,1494304004,26068,430539_1007,1,0
899087,1494297879,26068,430548_1007,1,0
224657,1494214522,26068,430539_1007,1,0
924118,1494102778,26068,430548_1007,1,0
402166,1494487654,26068,430539_1007,1,0
740074,1494200199,26068,430539_1007,1,0
1031503,1494401832,26068,430539_1007,1,0
708423,1494630750,26068,430548_1007,1,0
388120,1494543909,26068,430548_1007,1,0
656458,1494552184,26068,430539_1007,1,0
557048,1494404151,26068,430548_1007,1,0
1132479,1494373412,26068,430539_1007,1,0
729053,1494054280,26068,430548_1007,1,0
668581,1494609118,26068,430548_1007,1,0
343561,1494136826,26068,430539_1007,1,0
708423,1494373367,26068,430548_1007,1,0
734864,1494051889,26068,430539_1007,1,0
801261,1494655385,26068,430548_1007,1,0
410344,1494495221,26068,430548_1007,1,0
808645,1494481708,26068,430548_1007,1,0
967742,1494613870,26068,430548_1007,1,0
383168,1494147406,26068,430548_1007,1,0
1025346,1494567515,26068,430539_1007,1,0
88001,1494112487,26068,430539_1007,1,0
1049219,1494466104,26072,430548_1007,1,0
16545,1494515614,26073,430548_1007,1,0
188416,1494132804,26074,430539_1007,1,0
568264,1494488743,26074,430548_1007,1,0
1068815,1494596912,26074,430539_1007,1,0
571198,1494234899,26074,430539_1007,1,0
530864,1494685507,26075,430539_1007,1,0
184151,1494200866,26083,430548_1007,1,0
725603,1494676795,26083,430539_1007,1,0
1043142,1494508128,26083,430539_1007,1,0
633731,1494293784,26083,430548_1007,1,0
125544,1494658932,26083,430539_1007,1,0
610689,1494562971,26083,430539_1007,1,0
283708,1494222956,26083,430548_1007,1,0
52332,1494510456,26083,430539_1007,0,1
133964,1494251424,26083,430548_1007,1,0
603441,1494483281,26083,430539_1007,1,0
998741,1494557042,26083,430539_1007,1,0
13830,1494505845,26083,430539_1007,1,0
1010679,1494248492,26083,430539_1007,1,0
796744,1494366459,26083,430548_1007,1,0
47999,1494252312,26083,430548_1007,1,0
404235,1494507315,26083,430539_1007,1,0
188431,1494506939,26083,430548_1007,1,0
112193,1494659741,26083,430548_1007,1,0
1038817,1494112296,26083,430548_1007,1,0
481164,1494158333,26083,430548_1007,1,0
1088298,1494546540,26083,430548_1007,1,0
803990,1494509366,26083,430539_1007,1,0
39194,1494281820,26083,430539_1007,1,0
623618,1494685128,26083,430548_1007,1,0
13504,1494397028,26083,430548_1007,1,0
987682,1494503320,26083,430539_1007,1,0
725387,1494510310,26083,430539_1007,1,0
550302,1494076143,26083,430539_1007,1,0
139760,1494493811,26083,430539_1007,1,0
729952,1494402927,26083,430548_1007,1,0
393775,1494248644,26083,430548_1007,1,0
442466,1494383793,26085,430539_1007,1,0
178693,1494255041,26085,430539_1007,1,0
937486,1494226024,26085,430539_1007,1,0
763784,1494369644,26087,430548_1007,1,0
804264,1494414985,26088,430548_1007,1,0
587630,1494687979,26091,430548_1007,1,0
531866,1494056695,26096,430548_1007,1,0
1036772,1494234358,26096,430548_1007,1,0
967182,1494082806,26103,430548_1007,1,0
931369,1494300653,26104,430539_1007,1,0
608854,1494045414,26104,430539_1007,1,0
487173,1494174750,26105,430548_1007,1,0
265591,1494072217,26108,430548_1007,1,0
219333,1494126385,26108,430548_1007,1,0
357002,1494452386,26108,430548_1007,1,0
951801,1494557683,26108,430548_1007,1,0
445253,1494361844,26108,430539_1007,1,0
251395,1494430744,26110,430548_1007,1,0
982743,1494598911,26110,430548_1007,1,0
355095,1494146057,26110,430548_1007,1,0
934650,1494500365,26110,430548_1007,1,0
770523,1494476600,26112,430539_1007,0,1
291228,1494486185,26113,430548_1007,1,0
1109140,1494054056,26113,430539_1007,1,0
787958,1494041864,26113,430548_1007,1,0
927773,1494243688,26113,430548_1007,1,0
977122,1494472787,26113,430548_1007,1,0
354046,1494291870,26113,430548_1007,1,0
432719,1494234438,26113,430548_1007,1,0
540844,1494056056,26113,430548_1007,1,0
59636,1494569211,26113,430548_1007,1,0
594228,1494074400,26113,430548_1007,1,0
354046,1494470676,26113,430548_1007,1,0
934486,1494486710,26113,430548_1007,1,0
1088053,1494150686,26113,430548_1007,1,0
359834,1494566226,26113,430548_1007,1,0
997022,1494161810,26114,430548_1007,0,1
450756,1494041167,26116,430539_1007,1,0
114531,1494081788,26119,430548_1007,1,0
963618,1494640694,26121,430539_1007,1,0
539396,1494143124,26123,430548_1007,1,0
495635,1494076398,26123,430548_1007,1,0
109219,1494595685,26123,430548_1007,1,0
109219,1494598685,26123,430548_1007,1,0
240240,1494429487,26127,430548_1007,1,0
975326,1494039290,26127,430539_1007,1,0
259483,1494573412,26127,430539_1007,1,0
895447,1494042281,26127,430539_1007,1,0
624105,1494028197,26127,430539_1007,1,0
895447,1494600236,26127,430539_1007,1,0
484204,1494049986,26127,430548_1007,1,0
787851,1494504677,26127,430548_1007,1,0
1141672,1494075142,26127,430539_1007,1,0
529310,1494435332,26127,430548_1007,1,0
624105,1494546741,26127,430539_1007,1,0
259483,1494580510,26127,430539_1007,1,0
619966,1494341938,26127,430539_1007,1,0
456171,1494597007,26127,430539_1007,1,0
112721,1494506557,26127,430539_1007,1,0
189315,1494689998,26127,430548_1007,1,0
259483,1494331512,26127,430539_1007,1,0
557420,1494509858,26127,430539_1007,1,0
803167,1494438511,26127,430539_1007,1,0
840743,1494045357,26127,430539_1007,1,0
1119333,1494599349,26127,430539_1007,1,0
136433,1494492403,26127,430539_1007,1,0
39471,1494423286,26127,430539_1007,1,0
1014894,1494431314,26127,430539_1007,1,0
252780,1494437379,26127,430539_1007,1,0
974872,1494423584,26127,430548_1007,1,0
581530,1494006903,26127,430539_1007,1,0
697653,1494522382,26127,430548_1007,1,0
297691,1494456539,26127,430539_1007,1,0
528182,1494475758,26127,430539_1007,1,0
256588,1494603771,26127,430548_1007,1,0
836275,1494501707,26127,430539_1007,1,0
380876,1494513430,26127,430539_1007,1,0
142796,1494024339,26127,430539_1007,1,0
754421,1494046723,26127,430539_1007,1,0
676405,1494489909,26127,430539_1007,1,0
839361,1494520093,26127,430539_1007,1,0
1023544,1494063458,26127,430539_1007,1,0
715059,1494000838,26127,430539_1007,1,0
1023544,1494437404,26127,430539_1007,1,0
127676,1494458247,26127,430539_1007,1,0
988899,1494050764,26127,430548_1007,1,0
99502,1494514232,26127,430539_1007,1,0
605615,1494433861,26127,430548_1007,1,0
611892,1494041120,26127,430539_1007,1,0
607516,1494479660,26127,430539_1007,1,0
742891,1494048312,26127,430539_1007,1,0
766523,1494355274,26127,430539_1007,1,0
760311,1494514248,26127,430539_1007,1,0
857639,1494650224,26127,430539_1007,1,0
766523,1494436509,26127,430539_1007,1,0
799166,1494495602,26129,430548_1007,1,0
596204,1494594451,26129,430539_1007,1,0
271683,1494422636,26129,430548_1007,1,0
544381,1494216361,26129,430548_1007,1,0
270058,1494253457,26129,430548_1007,1,0
997440,1494154620,26129,430548_1007,1,0
701030,1494565271,26129,430539_1007,0,1
631919,1494485079,26129,430548_1007,1,0
540483,1494219502,26129,430548_1007,1,0
942249,1494508223,26129,430548_1007,1,0
864107,1494579678,26129,430539_1007,1,0
262513,1494139068,26129,430548_1007,1,0
428153,1494594864,26129,430548_1007,1,0
302924,1494587413,26129,430539_1007,1,0
179962,1494512466,26129,430539_1007,1,0
980328,1494073794,26129,430548_1007,1,0
302924,1494378446,26129,430539_1007,1,0
535816,1494591140,26129,430548_1007,1,0
1105877,1494001533,26130,430539_1007,1,0
10846,1494064769,26136,430539_1007,1,0
180426,1494062656,26136,430548_1007,1,0
252575,1494022076,26136,430548_1007,1,0
803388,1494499886,26138,430539_1007,1,0
19751,1494230477,26138,430539_1007,1,0
830502,1494246039,26139,430548_1007,1,0
1007311,1494400373,26145,430539_1007,1,0
723625,1494335747,26145,430539_1007,1,0
528444,1494409884,26145,430539_1007,1,0
87171,1494080074,26145,430539_1007,1,0
528444,1494289225,26145,430539_1007,1,0
1030352,1494551984,26145,430539_1007,1,0
528444,1494033033,26145,430539_1007,1,0
528444,1494163898,26145,430539_1007,1,0
523760,1494355507,26145,430548_1007,1,0
390528,1494522045,26145,430539_1007,1,0
127446,1494041399,26145,430539_1007,1,0
390011,1494408881,26145,430539_1007,1,0
59154,1494562886,26145,430539_1007,1,0
1031271,1494026935,26145,430539_1007,1,0
264442,1494487444,26145,430539_1007,1,0
1101536,1494500803,26148,430539_1007,1,0
288370,1494412048,26148,430539_1007,1,0
787703,1494294309,26148,430539_1007,1,0
1078446,1494321932,26148,430548_1007,1,0
795926,1494248581,26148,430548_1007,0,1
883350,1494180831,26148,430539_1007,1,0
1107482,1494433735,26148,430539_1007,1,0
1053345,1494682911,26148,430539_1007,1,0
795926,1494491272,26148,430548_1007,1,0
486329,1494237555,26148,430539_1007,1,0
883350,1494354968,26148,430539_1007,1,0
612607,1494001312,26148,430548_1007,1,0
1078446,1494107376,26148,430548_1007,1,0
341350,1494644355,26148,430539_1007,1,0
813346,1494094191,26148,430548_1007,1,0
335315,1494123910,26148,430539_1007,1,0
936753,1494664771,26148,430548_1007,1,0
225175,1494663316,26148,430539_1007,1,0
433591,1494633486,26148,430539_1007,1,0
393682,1494420231,26148,430539_1007,1,0
912432,1494347900,26148,430539_1007,1,0
968707,1494087243,26148,430539_1007,1,0
1140646,1494398378,26148,430539_1007,0,1
1078446,1494137888,26148,430539_1007,0,1
759914,1494513656,26148,430539_1007,1,0
852803,1494048292,26148,430539_1007,1,0
62785,1494666561,26148,430548_1007,1,0
188962,1494138110,26148,430539_1007,1,0
371791,1494355185,26148,430539_1007,1,0
833076,1494210421,26148,430539_1007,1,0
579112,1494502206,26148,430539_1007,1,0
850489,1494680183,26148,430539_1007,1,0
552695,1494346960,26148,430539_1007,1,0
961709,1494548503,26148,430539_1007,1,0
869519,1494058575,26148,430539_1007,0,1
892820,1494657194,26148,430539_1007,1,0
184723,1494682938,26148,430539_1007,1,0
869519,1494375022,26148,430539_1007,1,0
397631,1494646995,26148,430539_1007,1,0
640338,1494529475,26148,430539_1007,1,0
525850,1494625286,26148,430548_1007,1,0
640338,1494265638,26148,430539_1007,1,0
862708,1494087582,26148,430548_1007,1,0
450129,1494041007,26148,430539_1007,1,0
614605,1494212166,26148,430539_1007,1,0
706725,1494329816,26148,430548_1007,1,0
974664,1494286909,26148,430539_1007,1,0
432412,1494079932,26148,430539_1007,1,0
806286,1494123818,26148,430539_1007,1,0
240760,1494247959,26148,430539_1007,1,0
813346,1494504514,26148,430548_1007,1,0
913191,1494509129,26148,430539_1007,1,0
414823,1494079340,26148,430539_1007,1,0
721183,1494526255,26148,430539_1007,1,0
553089,1494087037,26148,430539_1007,1,0
796006,1494684184,26148,430539_1007,1,0
414823,1494321671,26148,430539_1007,1,0
706078,1494680160,26148,430539_1007,1,0
89004,1494505638,26148,430539_1007,1,0
559314,1494146593,26148,430539_1007,1,0
591659,1494574527,26148,430548_1007,1,0
724109,1494562891,26148,430548_1007,1,0
486329,1494586802,26148,430539_1007,1,0
89004,1494248111,26148,430539_1007,0,1
414823,1494642767,26148,430539_1007,1,0
286585,1494590392,26148,430539_1007,1,0
32397,1494684601,26148,430539_1007,1,0
155185,1494663765,26148,430539_1007,1,0
