userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
1045035,19,3,2,3,2.0,3,0,2.0
1045228,8,2,2,2,1.0,3,0,3.0
1045445,35,4,2,4,2.0,3,0,2.0
1045724,45,5,2,5,2.0,3,0,4.0
1046015,79,10,1,4,2.0,3,0,1.0
1047407,56,8,1,2,2.0,3,0,1.0
1048841,19,3,2,3,2.0,3,0,2.0
1050045,33,4,2,4,2.0,3,0,2.0
1050283,5,2,2,2,1.0,3,1,4.0
1050467,67,9,1,3,2.0,3,0,4.0
1052386,77,10,1,4,1.0,3,0,2.0
1052866,33,4,2,4,2.0,3,0,2.0
1055712,18,3,2,3,2.0,3,0,1.0
1056538,57,8,1,2,1.0,3,0,4.0
1059808,66,9,1,3,2.0,3,0,1.0
1060978,45,5,2,5,3.0,3,0,4.0
1061017,66,9,1,3,2.0,3,0,2.0
1061841,33,4,2,4,2.0,3,0,2.0
1062489,44,5,2,5,2.0,3,0,2.0
1064615,57,8,1,2,1.0,3,0,3.0
1064970,33,4,2,4,2.0,3,0,2.0
1064973,12,3,2,3,1.0,2,1,3.0
1068197,30,4,2,4,1.0,3,0,2.0
1069325,46,5,2,5,3.0,3,0,2.0
1074027,45,5,2,5,2.0,3,0,3.0
1074858,20,3,2,3,2.0,3,0,3.0
1078449,81,10,1,4,2.0,3,0,3.0
1081106,7,2,2,2,2.0,3,0,2.0
1082597,69,9,1,3,3.0,3,0,3.0
1083054,33,4,2,4,2.0,3,0,2.0
1084144,49,6,2,6,1.0,3,0,1.0
1084857,81,10,1,4,2.0,3,0,4.0
1085169,7,2,2,2,2.0,3,0,2.0
1085314,81,10,1,4,2.0,3,0,4.0
1086044,56,8,1,2,2.0,3,0,2.0
1086231,33,4,2,4,2.0,3,0,2.0
1086695,67,9,1,3,2.0,3,0,4.0
1089271,65,9,1,3,1.0,3,0,3.0
1089668,66,9,1,3,2.0,3,0,2.0
1093477,66,9,1,3,2.0,3,0,2.0
1094302,80,10,1,4,2.0,3,0,2.0
1095131,45,5,2,5,2.0,3,0,4.0
1097179,2,1,2,1,1.0,3,0,4.0
1097406,34,4,2,4,2.0,3,0,4.0
1098346,18,3,2,3,2.0,3,0,1.0
1098959,57,8,1,2,1.0,3,0,3.0
1099382,2,1,2,1,1.0,3,0,3.0
1099531,66,9,1,3,2.0,3,0,1.0
1101472,20,3,2,3,2.0,3,0,4.0
1101569,33,4,2,4,2.0,3,0,2.0
1102971,65,9,1,3,1.0,3,0,4.0
1103574,7,2,2,2,1.0,3,0,2.0
1104207,19,3,2,3,2.0,3,0,2.0
1106578,17,3,2,3,1.0,3,0,3.0
1107084,20,3,2,3,2.0,3,0,3.0
1107525,66,9,1,3,2.0,3,0,2.0
1107742,82,10,1,4,3.0,3,0,2.0
1108494,2,1,2,1,2.0,3,1,3.0
1108801,44,5,2,5,2.0,3,0,2.0
1109306,44,5,2,5,2.0,3,0,2.0
1109990,91,11,1,5,2.0,3,0,2.0
1110290,30,4,2,4,1.0,3,0,1.0
1112769,15,3,2,3,1.0,3,0,1.0
1113699,45,5,2,5,3.0,3,0,3.0
1114657,16,3,2,3,1.0,3,0,2.0
1115213,77,10,1,4,1.0,3,0,1.0
1115794,7,2,2,2,1.0,3,0,2.0
1120773,19,3,2,3,2.0,3,0,2.0
1121899,19,3,2,3,2.0,3,0,2.0
1122667,5,2,2,2,2.0,3,1,2.0
1126230,56,8,1,2,2.0,3,0,2.0
1126648,19,3,2,3,2.0,3,0,2.0
1127939,34,4,2,4,2.0,3,0,4.0
1129003,33,4,2,4,2.0,3,0,2.0
1130012,57,8,1,2,1.0,3,0,3.0
1132639,45,5,2,5,2.0,3,0,3.0
1133150,66,9,1,3,2.0,3,0,1.0
1135619,8,2,2,2,2.0,3,0,3.0
1136487,65,9,1,3,1.0,3,0,4.0
1137634,81,10,1,4,2.0,3,0,4.0
1138563,40,5,2,5,3.0,2,0,3.0
1139675,7,2,2,2,1.0,3,0,2.0
1139944,80,10,1,4,2.0,3,0,2.0
1140413,45,5,2,5,3.0,3,0,3.0
84,32,4,2,4,2.0,3,0,1.0
336,8,2,2,2,1.0,3,0,4.0
855,80,10,1,4,2.0,3,0,2.0
1463,20,3,2,3,2.0,3,0,3.0
1847,45,5,2,5,2.0,3,0,4.0
2764,35,4,2,4,2.0,3,0,1.0
3789,41,5,2,5,1.0,3,0,2.0
3836,7,2,2,2,1.0,3,0,2.0
4292,51,7,1,1,2.0,3,0,2.0
6019,44,5,2,5,2.0,3,0,2.0
17354,46,5,2,5,3.0,3,0,1.0
17875,80,10,1,4,2.0,3,0,2.0
18917,19,3,2,3,2.0,3,0,2.0
20542,31,4,2,4,1.0,3,0,4.0
20548,19,3,2,3,2.0,3,0,2.0
21859,44,5,2,5,2.0,3,0,2.0
22370,80,10,1,4,2.0,3,0,2.0
23501,20,3,2,3,2.0,3,0,3.0
23591,18,3,2,3,2.0,3,0,1.0
23722,7,2,2,2,1.0,3,0,2.0
24853,17,3,2,3,1.0,3,0,4.0
25371,22,3,2,3,3.0,3,0,4.0
26465,43,5,2,5,2.0,3,0,1.0
26690,64,9,1,3,1.0,3,0,2.0
26873,57,8,1,2,2.0,3,0,4.0
27727,16,3,2,3,1.0,3,0,2.0
27752,19,3,2,3,2.0,3,0,2.0
28305,96,12,1,6,2.0,3,0,2.0
28531,20,3,2,3,2.0,3,0,3.0
29562,2,1,2,1,1.0,3,0,3.0
29616,84,11,1,5,1.0,2,0,2.0
30611,42,5,2,5,1.0,3,0,3.0
32086,34,4,2,4,2.0,3,0,4.0
32230,56,8,1,2,2.0,3,0,2.0
32623,22,3,2,3,3.0,3,0,4.0
33669,2,1,2,1,1.0,3,0,2.0
34604,41,5,2,5,1.0,3,0,1.0
35210,2,1,2,1,1.0,3,0,3.0
35452,6,2,2,2,2.0,2,0,1.0
37450,34,4,2,4,2.0,3,0,3.0
37863,19,3,2,3,2.0,3,0,2.0
38577,33,4,2,4,2.0,3,0,2.0
38965,61,9,1,3,1.0,2,0,4.0
40633,2,1,2,1,1.0,3,0,3.0
41179,2,1,2,1,1.0,3,1,2.0
41574,42,5,2,5,1.0,3,0,3.0
46950,54,8,1,2,2.0,3,1,2.0
48100,34,4,2,4,2.0,3,0,4.0
49398,66,9,1,3,2.0,3,1,2.0
50347,34,4,2,4,2.0,3,0,4.0
52186,5,2,2,2,2.0,3,1,2.0
53339,2,1,2,1,2.0,3,0,2.0
53394,7,2,2,2,1.0,3,0,2.0
53665,93,11,1,5,3.0,3,0,2.0
53897,34,4,2,4,2.0,3,0,3.0
54490,57,8,1,2,2.0,3,0,3.0
55304,8,2,2,2,1.0,3,0,4.0
58602,5,2,2,2,1.0,3,1,2.0
58815,35,4,2,4,3.0,3,0,2.0
58818,45,5,2,5,2.0,3,0,3.0
59550,80,10,1,4,2.0,3,0,2.0
59750,8,2,2,2,1.0,3,0,4.0
60582,65,9,1,3,1.0,3,0,4.0
61741,49,6,2,6,2.0,3,0,2.0
64934,8,2,2,2,1.0,3,0,4.0
65706,61,9,1,3,2.0,2,0,3.0
66010,34,4,2,4,3.0,3,0,4.0
66880,50,7,1,1,1.0,2,0,2.0
67262,8,2,2,2,1.0,3,0,3.0
67615,91,11,1,5,2.0,3,0,2.0
68225,89,11,1,5,1.0,3,0,3.0
71409,92,11,1,5,2.0,3,0,4.0
73305,96,12,1,6,2.0,3,0,2.0
74771,35,4,2,4,3.0,3,0,2.0
74927,92,11,1,5,2.0,3,0,3.0
75403,45,5,2,5,3.0,3,0,3.0
75457,7,2,2,2,1.0,3,0,2.0
78211,49,6,2,6,2.0,3,0,2.0
78705,34,4,2,4,2.0,3,0,3.0
79034,60,9,1,3,2.0,2,0,2.0
82416,64,9,1,3,1.0,3,0,2.0
83011,45,5,2,5,2.0,3,0,3.0
83595,16,3,2,3,1.0,3,0,2.0
84188,34,4,2,4,2.0,3,0,3.0
85419,31,4,2,4,1.0,3,0,3.0
86910,16,3,2,3,1.0,3,0,2.0
87708,20,3,2,3,2.0,3,0,3.0
88328,49,6,2,6,1.0,3,0,1.0
89570,34,4,2,4,2.0,3,0,3.0
90006,60,9,1,3,1.0,2,0,1.0
91154,49,6,2,6,2.0,3,0,2.0
93400,8,2,2,2,2.0,3,0,4.0
93524,20,3,2,3,2.0,3,0,3.0
94601,7,2,2,2,1.0,3,0,2.0
95458,57,8,1,2,2.0,3,0,3.0
95566,7,2,2,2,1.0,3,0,2.0
96206,16,3,2,3,1.0,3,0,2.0
97573,42,5,2,5,1.0,3,0,4.0
100075,46,5,2,5,3.0,3,0,2.0
100131,21,3,2,3,3.0,3,0,2.0
102030,44,5,2,5,2.0,3,0,2.0
102091,20,3,2,3,2.0,3,0,3.0
102575,66,9,1,3,2.0,3,0,2.0
103102,8,2,2,2,1.0,3,0,3.0
103980,18,3,2,3,2.0,3,0,1.0
104828,91,11,1,5,2.0,3,0,2.0
105072,15,3,2,3,1.0,3,0,1.0
106020,18,3,2,3,2.0,3,0,1.0
106054,2,1,2,1,1.0,3,0,3.0
107847,19,3,2,3,2.0,3,0,2.0
108514,45,5,2,5,2.0,3,0,3.0
111004,64,9,1,3,1.0,3,0,2.0
112637,19,3,2,3,2.0,3,0,2.0
112749,7,2,2,2,1.0,3,0,2.0
113098,66,9,1,3,2.0,3,0,1.0
115973,18,3,2,3,2.0,3,0,1.0
116332,20,3,2,3,2.0,3,0,4.0
116974,7,2,2,2,1.0,3,0,2.0
118158,61,9,1,3,1.0,2,0,4.0
118616,80,10,1,4,2.0,3,0,2.0
119768,5,2,2,2,1.0,3,1,2.0
119795,19,3,2,3,2.0,3,0,2.0
120154,63,9,1,3,3.0,2,0,3.0
121402,16,3,2,3,1.0,3,1,2.0
121505,21,3,2,3,2.0,3,0,2.0
122349,49,6,2,6,2.0,3,0,3.0
123386,19,3,2,3,2.0,3,1,2.0
125012,8,2,2,2,1.0,3,0,3.0
126575,44,5,2,5,2.0,3,0,2.0
128212,79,10,1,4,2.0,3,0,1.0
130076,81,10,1,4,2.0,3,0,4.0
131422,31,4,2,4,1.0,3,0,3.0
134686,31,4,2,4,1.0,3,0,3.0
135327,6,2,2,2,1.0,2,0,4.0
135446,56,8,1,2,2.0,3,0,1.0
136067,30,4,2,4,1.0,3,0,2.0
136301,21,3,2,3,2.0,3,0,2.0
136977,22,3,2,3,3.0,3,0,3.0
137380,15,3,2,3,1.0,3,0,1.0
138495,1,1,2,1,1.0,2,0,3.0
139195,41,5,2,5,1.0,3,0,2.0
139290,78,10,1,4,1.0,3,0,4.0
143184,7,2,2,2,2.0,3,0,2.0
145099,57,8,1,2,1.0,3,0,4.0
146284,5,2,2,2,1.0,3,1,1.0
146292,66,9,1,3,2.0,3,0,2.0
148327,80,10,1,4,2.0,3,0,2.0
148403,44,5,2,5,2.0,3,0,2.0
150752,16,3,2,3,1.0,3,0,2.0
150890,81,10,1,4,2.0,3,0,4.0
153738,33,4,2,4,2.0,3,0,2.0
154324,91,11,1,5,2.0,3,0,2.0
154756,54,8,1,2,2.0,3,1,2.0
154870,8,2,2,2,1.0,3,0,3.0
156344,20,3,2,3,2.0,3,0,4.0
159585,7,2,2,2,1.0,3,0,2.0
159743,7,2,2,2,2.0,3,0,2.0
159988,45,5,2,5,2.0,3,0,3.0
161554,91,11,1,5,2.0,3,0,2.0
161652,30,4,2,4,1.0,3,0,2.0
164003,30,4,2,4,1.0,3,0,2.0
164526,57,8,1,2,1.0,3,0,4.0
165973,2,1,2,1,1.0,3,0,4.0
168470,18,3,2,3,2.0,3,0,1.0
168473,18,3,2,3,2.0,3,0,1.0
169068,7,2,2,2,1.0,3,0,2.0
169264,92,11,1,5,2.0,3,0,3.0
171172,33,4,2,4,2.0,3,0,2.0
172112,7,2,2,2,2.0,3,0,2.0
172250,79,10,1,4,2.0,3,0,1.0
172471,2,1,2,1,1.0,3,0,3.0
172510,96,12,1,6,2.0,3,0,3.0
173065,31,4,2,4,1.0,3,0,3.0
174355,92,11,1,5,2.0,3,0,3.0
174660,49,6,2,6,2.0,3,0,1.0
175944,53,8,1,2,1.0,2,1,2.0
177941,42,5,2,5,1.0,3,0,3.0
178333,2,1,2,1,1.0,3,0,1.0
178607,2,1,2,1,1.0,3,0,4.0
179426,81,10,1,4,2.0,3,0,3.0
180297,96,12,1,6,1.0,3,0,2.0
184247,45,5,2,5,2.0,3,0,3.0
184272,57,8,1,2,1.0,3,0,3.0
184879,57,8,1,2,2.0,3,0,3.0
187284,44,5,2,5,2.0,3,0,2.0
188146,19,3,2,3,2.0,3,0,2.0
188675,57,8,1,2,2.0,3,0,3.0
189359,42,5,2,5,1.0,3,0,3.0
190644,31,4,2,4,1.0,3,0,3.0
191205,16,3,2,3,1.0,3,0,2.0
191234,19,3,2,3,2.0,3,0,2.0
193202,93,11,1,5,3.0,3,0,2.0
193845,33,4,2,4,2.0,3,0,2.0
194971,2,1,2,1,1.0,3,1,2.0
195421,92,11,1,5,2.0,3,0,4.0
195619,44,5,2,5,2.0,3,0,2.0
195723,78,10,1,4,1.0,3,0,3.0
198793,65,9,1,3,1.0,3,0,4.0
199201,33,4,2,4,2.0,3,0,2.0
200260,57,8,1,2,1.0,3,0,3.0
201860,7,2,2,2,2.0,3,0,2.0
203052,8,2,2,2,2.0,3,0,3.0
203170,7,2,2,2,2.0,3,0,2.0
203406,8,2,2,2,1.0,3,0,3.0
206785,67,9,1,3,2.0,3,0,4.0
206925,66,9,1,3,2.0,3,0,2.0
207957,44,5,2,5,2.0,3,0,2.0
208031,18,3,2,3,2.0,3,0,1.0
209447,17,3,2,3,1.0,3,0,3.0
209882,8,2,2,2,2.0,3,0,3.0
210114,8,2,2,2,1.0,3,0,3.0
210928,20,3,2,3,2.0,3,0,3.0
212087,49,6,2,6,2.0,3,0,1.0
212560,7,2,2,2,2.0,3,0,2.0
213613,46,5,2,5,3.0,3,0,2.0
213677,34,4,2,4,1.0,3,0,3.0
213899,38,5,2,5,2.0,2,0,4.0
214100,17,3,2,3,1.0,3,0,4.0
214174,7,2,2,2,1.0,3,0,2.0
217387,2,1,2,1,1.0,3,0,4.0
218284,7,2,2,2,2.0,3,0,2.0
218646,42,5,2,5,1.0,3,0,4.0
223106,11,3,2,3,1.0,2,0,2.0
224015,30,4,2,4,1.0,3,0,1.0
225881,34,4,2,4,2.0,3,0,3.0
227558,55,8,1,2,1.0,2,0,4.0
229620,8,2,2,2,2.0,3,0,4.0
231206,20,3,2,3,2.0,3,0,3.0
231912,51,7,1,1,2.0,3,1,3.0
234504,19,3,2,3,2.0,3,0,2.0
236214,49,6,2,6,2.0,3,0,3.0
236764,2,1,2,1,1.0,3,0,4.0
237263,19,3,2,3,2.0,3,0,2.0
238008,68,9,1,3,3.0,3,0,1.0
240683,6,2,2,2,2.0,1,0,4.0
242319,12,3,2,3,1.0,2,0,4.0
243254,32,4,2,4,2.0,3,0,1.0
244725,57,8,1,2,2.0,3,0,4.0
245327,18,3,2,3,2.0,3,0,1.0
247021,7,2,2,2,1.0,3,0,2.0
247782,84,11,1,5,2.0,2,0,2.0
248481,17,3,2,3,1.0,3,0,3.0
250294,12,3,2,3,1.0,2,0,3.0
251145,54,8,1,2,2.0,3,1,3.0
252027,44,5,2,5,2.0,3,0,2.0
252199,34,4,2,4,2.0,3,0,3.0
252272,66,9,1,3,2.0,3,0,2.0
252396,19,3,2,3,2.0,3,1,2.0
252592,17,3,2,3,1.0,3,0,3.0
253516,8,2,2,2,2.0,3,0,4.0
257070,44,5,2,5,2.0,3,0,2.0
257155,80,10,1,4,2.0,3,0,2.0
257859,91,11,1,5,2.0,3,0,2.0
259191,21,3,2,3,3.0,3,0,1.0
260871,85,11,1,5,2.0,2,0,4.0
265731,37,5,2,5,2.0,2,0,2.0
267584,33,4,2,4,2.0,3,0,2.0
270762,57,8,1,2,2.0,3,0,3.0
270934,17,3,2,3,1.0,3,0,3.0
271566,5,2,2,2,1.0,3,1,2.0
275626,34,4,2,4,2.0,3,0,4.0
276637,44,5,2,5,2.0,3,0,2.0
279419,56,8,1,2,2.0,3,0,2.0
280872,19,3,2,3,2.0,3,0,2.0
281257,49,6,2,6,2.0,3,0,2.0
281647,67,9,1,3,2.0,3,0,4.0
281738,7,2,2,2,1.0,3,0,1.0
281763,66,9,1,3,1.0,3,0,1.0
282570,5,2,2,2,2.0,3,1,1.0
283431,20,3,2,3,2.0,3,0,3.0
283703,33,4,2,4,2.0,3,0,2.0
284435,80,10,1,4,2.0,3,0,2.0
285495,34,4,2,4,2.0,3,0,3.0
286215,56,8,1,2,1.0,3,0,1.0
288771,8,2,2,2,1.0,3,0,4.0
289062,7,2,2,2,1.0,3,0,2.0
289339,66,9,1,3,2.0,3,1,2.0
289556,67,9,1,3,2.0,3,0,4.0
290473,60,9,1,3,1.0,2,0,1.0
291182,24,4,2,4,2.0,1,0,4.0
291353,37,5,2,5,1.0,2,0,2.0
291714,57,8,1,2,2.0,3,0,4.0
293198,19,3,2,3,2.0,3,0,2.0
293309,89,11,1,5,1.0,3,0,4.0
293801,7,2,2,2,2.0,3,0,1.0
297883,27,4,2,4,1.0,2,0,3.0
304515,33,4,2,4,2.0,3,0,2.0
304897,19,3,2,3,2.0,3,0,2.0
305451,82,10,1,4,3.0,3,0,1.0
305480,19,3,2,3,2.0,3,0,2.0
308798,64,9,1,3,1.0,3,0,2.0
309587,57,8,1,2,1.0,3,0,4.0
309750,7,2,2,2,2.0,3,0,2.0
310903,65,9,1,3,1.0,3,0,4.0
311079,81,10,1,4,2.0,3,0,3.0
311158,41,5,2,5,1.0,3,0,1.0
311859,5,2,2,2,2.0,3,1,1.0
312916,57,8,1,2,2.0,3,0,3.0
312979,19,3,2,3,2.0,3,0,2.0
314101,49,6,2,6,1.0,3,0,3.0
315898,5,2,2,2,1.0,3,1,2.0
317304,11,3,2,3,1.0,2,0,2.0
318752,7,2,2,2,1.0,3,0,2.0
319166,85,11,1,5,1.0,2,0,3.0
321527,92,11,1,5,2.0,3,0,4.0
321715,33,4,2,4,2.0,3,0,2.0
322547,33,4,2,4,2.0,3,0,2.0
324747,7,2,2,2,1.0,3,0,2.0
326032,2,1,2,1,1.0,3,0,2.0
326207,45,5,2,5,2.0,3,0,3.0
326833,17,3,2,3,1.0,3,0,4.0
326872,30,4,2,4,1.0,3,0,2.0
327051,7,2,2,2,2.0,3,0,2.0
328101,33,4,2,4,2.0,3,0,2.0
329679,20,3,2,3,2.0,3,0,4.0
330203,19,3,2,3,2.0,3,0,2.0
333879,67,9,1,3,2.0,3,0,3.0
333887,91,11,1,5,2.0,3,0,2.0
335668,30,4,2,4,1.0,3,0,2.0
335696,2,1,2,1,1.0,3,0,2.0
336597,41,5,2,5,1.0,3,0,2.0
337275,20,3,2,3,2.0,3,0,4.0
338344,20,3,2,3,2.0,3,1,3.0
338825,7,2,2,2,1.0,3,0,2.0
339198,34,4,2,4,2.0,3,0,4.0
341003,81,10,1,4,2.0,3,0,4.0
342440,38,5,2,5,1.0,2,0,4.0
349005,42,5,2,5,1.0,3,0,4.0
349976,86,11,1,5,3.0,2,0,2.0
352081,5,2,2,2,2.0,3,1,2.0
353663,19,3,2,3,2.0,3,0,2.0
354709,16,3,2,3,1.0,3,0,2.0
357139,65,9,1,3,1.0,3,0,4.0
357461,33,4,2,4,2.0,3,0,2.0
357976,21,3,2,3,3.0,3,0,2.0
358590,33,4,2,4,2.0,3,0,2.0
359945,20,3,2,3,2.0,3,0,4.0
360961,20,3,2,3,2.0,3,0,4.0
364409,66,9,1,3,2.0,3,0,2.0
364577,45,5,2,5,2.0,3,0,4.0
364962,54,8,1,2,2.0,3,1,2.0
365342,33,4,2,4,2.0,3,0,2.0
365770,42,5,2,5,1.0,3,0,4.0
367036,19,3,2,3,2.0,3,0,2.0
367177,2,1,2,1,2.0,3,1,3.0
367219,92,11,1,5,2.0,3,0,3.0
367514,5,2,2,2,2.0,3,1,2.0
367580,45,5,2,5,2.0,3,0,4.0
368907,67,9,1,3,2.0,3,1,3.0
369622,81,10,1,4,3.0,3,0,3.0
370695,34,4,2,4,2.0,3,0,3.0
370840,20,3,2,3,2.0,3,0,4.0
371579,12,3,2,3,2.0,2,0,4.0
371870,33,4,2,4,2.0,3,0,2.0
374688,56,8,1,2,2.0,3,0,1.0
376121,7,2,2,2,1.0,3,0,2.0
376349,12,3,2,3,1.0,2,0,3.0
376648,81,10,1,4,2.0,3,0,4.0
377105,19,3,2,3,2.0,3,0,2.0
377984,65,9,1,3,1.0,3,0,3.0
378174,77,10,1,4,1.0,3,0,2.0
378722,16,3,2,3,1.0,3,0,2.0
378838,2,1,2,1,1.0,3,0,3.0
379326,31,4,2,4,1.0,3,0,4.0
379803,7,2,2,2,2.0,3,0,2.0
382293,16,3,2,3,1.0,3,0,2.0
384119,80,10,1,4,2.0,3,0,2.0
386523,5,2,2,2,1.0,3,1,3.0
387618,45,5,2,5,2.0,3,0,3.0
388605,81,10,1,4,3.0,3,0,3.0
390242,34,4,2,4,2.0,3,0,3.0
392189,34,4,2,4,2.0,3,0,3.0
392672,80,10,1,4,2.0,3,0,2.0
393248,8,2,2,2,2.0,3,0,3.0
393802,18,3,2,3,2.0,3,0,1.0
393969,44,5,2,5,2.0,3,0,2.0
395256,44,5,2,5,2.0,3,0,2.0
395814,44,5,2,5,2.0,3,0,2.0
395950,7,2,2,2,1.0,3,0,2.0
396783,54,8,1,2,2.0,3,1,3.0
397445,34,4,2,4,2.0,3,0,3.0
398264,42,5,2,5,1.0,3,0,4.0
398579,11,3,2,3,2.0,2,0,2.0
398590,76,10,1,4,3.0,2,0,4.0
400846,7,2,2,2,2.0,3,0,2.0
401447,31,4,2,4,1.0,3,0,3.0
402590,20,3,2,3,2.0,3,0,4.0
402784,30,4,2,4,1.0,3,0,2.0
407706,19,3,2,3,2.0,3,0,2.0
409354,15,3,2,3,1.0,3,0,1.0
410139,54,8,1,2,1.0,3,1,3.0
412633,44,5,2,5,2.0,3,0,2.0
414335,27,4,2,4,2.0,2,0,4.0
415018,11,3,2,3,2.0,2,0,1.0
415411,5,2,2,2,1.0,3,1,4.0
415494,19,3,2,3,2.0,3,0,2.0
416603,15,3,2,3,1.0,3,0,1.0
417313,33,4,2,4,2.0,3,0,2.0
417907,89,11,1,5,1.0,3,0,4.0
421874,82,10,1,4,3.0,3,0,2.0
423388,43,5,2,5,2.0,3,0,1.0
423837,41,5,2,5,1.0,3,0,2.0
424504,51,7,1,1,2.0,3,0,2.0
424512,90,11,1,5,2.0,3,0,1.0
426703,44,5,2,5,2.0,3,0,2.0
428197,20,3,2,3,2.0,3,0,4.0
429202,21,3,2,3,3.0,3,0,2.0
429666,20,3,2,3,2.0,3,0,4.0
430806,43,5,2,5,2.0,3,0,1.0
432153,5,2,2,2,2.0,3,1,2.0
433388,42,5,2,5,1.0,3,0,3.0
434795,19,3,2,3,2.0,3,0,2.0
437187,44,5,2,5,2.0,3,0,2.0
437459,8,2,2,2,2.0,3,0,3.0
437694,7,2,2,2,2.0,3,0,2.0
438575,79,10,1,4,2.0,3,0,1.0
439681,91,11,1,5,2.0,3,0,2.0
439766,16,3,2,3,1.0,3,0,2.0
443132,21,3,2,3,3.0,3,0,2.0
443616,44,5,2,5,2.0,3,0,2.0
444432,8,2,2,2,2.0,3,0,3.0
447285,69,9,1,3,3.0,3,0,3.0
447414,30,4,2,4,1.0,3,0,2.0
447554,2,1,2,1,2.0,3,0,1.0
447662,33,4,2,4,2.0,3,0,2.0
448448,45,5,2,5,3.0,3,0,4.0
448599,5,2,2,2,2.0,3,1,3.0
448856,20,3,2,3,2.0,3,0,4.0
448868,5,2,2,2,1.0,3,1,4.0
449278,78,10,1,4,1.0,3,0,4.0
453190,11,3,2,3,1.0,2,0,1.0
456116,5,2,2,2,2.0,3,1,2.0
456394,35,4,2,4,3.0,3,0,2.0
456777,65,9,1,3,1.0,3,0,4.0
460287,80,10,1,4,2.0,3,0,2.0
460435,56,8,1,2,2.0,3,0,2.0
461136,96,12,1,6,2.0,3,0,2.0
462512,34,4,2,4,2.0,3,0,3.0
469247,78,10,1,4,1.0,3,0,4.0
472242,64,9,1,3,1.0,3,0,2.0
473123,19,3,2,3,2.0,3,0,2.0
473137,2,1,2,1,1.0,3,0,2.0
473442,16,3,2,3,1.0,3,1,2.0
473833,45,5,2,5,2.0,3,0,4.0
474398,57,8,1,2,3.0,3,0,3.0
475895,19,3,2,3,2.0,3,0,2.0
477070,91,11,1,5,2.0,3,0,2.0
479100,20,3,2,3,2.0,3,0,3.0
479834,19,3,2,3,2.0,3,0,2.0
484652,18,3,2,3,2.0,3,0,1.0
486097,41,5,2,5,1.0,3,0,2.0
489109,18,3,2,3,2.0,3,0,1.0
489468,42,5,2,5,1.0,3,0,3.0
490908,44,5,2,5,2.0,3,0,2.0
491014,5,2,2,2,2.0,3,1,3.0
491177,81,10,1,4,2.0,3,0,3.0
491808,81,10,1,4,2.0,3,0,3.0
492241,16,3,2,3,1.0,3,0,2.0
494078,33,4,2,4,2.0,3,0,2.0
495706,89,11,1,5,1.0,3,0,4.0
495740,45,5,2,5,2.0,3,0,4.0
496095,81,10,1,4,2.0,3,0,3.0
496471,5,2,2,2,1.0,3,1,2.0
496557,31,4,2,4,1.0,3,0,3.0
498025,5,2,2,2,1.0,3,1,2.0
498633,17,3,2,3,1.0,3,0,4.0
499162,66,9,1,3,2.0,3,0,2.0
499397,8,2,2,2,2.0,3,0,3.0
499876,5,2,2,2,1.0,3,1,3.0
500284,27,4,2,4,2.0,2,0,4.0
500660,21,3,2,3,3.0,3,0,1.0
500968,5,2,2,2,1.0,3,1,3.0
503028,8,2,2,2,1.0,3,0,3.0
505056,80,10,1,4,2.0,3,0,2.0
506014,20,3,2,3,2.0,3,0,4.0
509641,19,3,2,3,2.0,3,0,2.0
509760,46,5,2,5,3.0,3,0,2.0
510995,7,2,2,2,1.0,3,0,2.0
512889,19,3,2,3,2.0,3,0,2.0
514763,31,4,2,4,1.0,3,0,3.0
514982,21,3,2,3,3.0,3,0,2.0
516393,34,4,2,4,2.0,3,0,4.0
517255,18,3,2,3,2.0,3,0,1.0
518410,35,4,2,4,3.0,3,0,2.0
521198,33,4,2,4,2.0,3,0,2.0
522032,8,2,2,2,1.0,3,0,4.0
523579,88,11,1,5,1.0,3,0,2.0
523610,33,4,2,4,2.0,3,0,2.0
524550,20,3,2,3,2.0,3,0,3.0
524646,82,10,1,4,3.0,3,0,2.0
525242,45,5,2,5,2.0,3,0,4.0
526125,31,4,2,4,1.0,3,0,4.0
526267,95,12,1,6,2.0,2,0,2.0
526487,18,3,2,3,1.0,3,0,1.0
527924,20,3,2,3,2.0,3,0,3.0
528670,8,2,2,2,1.0,3,0,4.0
528786,6,2,2,2,1.0,2,0,4.0
529069,41,5,2,5,1.0,3,0,2.0
530902,67,9,1,3,2.0,3,0,4.0
531454,7,2,2,2,1.0,3,0,2.0
531888,7,2,2,2,2.0,3,0,1.0
532098,27,4,2,4,1.0,2,0,3.0
534145,92,11,1,5,2.0,3,0,4.0
534274,51,7,1,1,1.0,3,0,2.0
535266,7,2,2,2,1.0,3,0,2.0
535289,7,2,2,2,2.0,3,0,1.0
535693,77,10,1,4,1.0,3,0,2.0
536585,34,4,2,4,2.0,3,0,3.0
538802,16,3,2,3,1.0,3,0,2.0
541089,78,10,1,4,1.0,3,0,3.0
543441,44,5,2,5,2.0,3,0,2.0
543736,2,1,2,1,1.0,3,0,2.0
543854,17,3,2,3,1.0,3,0,4.0
547576,5,2,2,2,1.0,3,1,2.0
547990,33,4,2,4,2.0,3,0,2.0
548038,41,5,2,5,1.0,3,0,2.0
548608,7,2,2,2,2.0,3,0,2.0
548638,41,5,2,5,1.0,3,0,2.0
